OrderID,CustomerID,UnitsOrdered,Discount,Description,Gender,UnitPrice,Name,City,State,full_date,year,month,day,Revenue
2163,2,91,0.150000006,Long-sleeve Silk Pinpoint,Male,35,A Shirts Life,Portland,OR,2016-10-13,2016,10,13,477.75001911
2165,2,43,0.0,Long-sleeve Silk Pinpoint,Male,35,A Shirts Life,Portland,OR,2016-10-14,2016,10,14,1505.0
2194,2,128,0.0,Long-sleeve Silk Pinpoint,Male,35,A Shirts Life,Portland,OR,2016-11-11,2016,11,11,4480.0
55,2,110,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2012-02-12,2012,2,12,3300.0
233,2,54,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2012-06-29,2012,6,29,1620.0
315,2,42,0.050000001,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2012-09-04,2012,9,4,63.000001260000005
360,2,75,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2012-10-04,2012,10,4,2250.0
479,2,57,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-01-06,2013,1,6,1710.0
556,2,92,0.050000001,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-03-04,2013,3,4,138.00000276
577,2,42,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-03-26,2013,3,26,1260.0
586,2,148,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-04-09,2013,4,9,4440.0
618,2,148,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-05-06,2013,5,6,4440.0
629,2,100,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-05-13,2013,5,13,3000.0
633,2,83,0.050000001,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-05-16,2013,5,16,124.50000249
740,2,71,0.100000001,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-08-18,2013,8,18,213.00000213
809,2,138,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-10-16,2013,10,16,4140.0
838,2,108,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-11-14,2013,11,14,3240.0
878,2,45,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2013-12-19,2013,12,19,1350.0
963,2,46,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-02-11,2014,2,11,1380.0
1069,2,122,0.100000001,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-05-07,2014,5,7,366.00000366
1101,2,106,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-05-30,2014,5,30,3180.0
1114,2,96,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-06-08,2014,6,8,2880.0
1222,2,58,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-08-18,2014,8,18,1740.0
1228,2,70,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-08-23,2014,8,23,2100.0
1254,2,124,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-09-10,2014,9,10,3720.0
1285,2,76,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-10-03,2014,10,3,2280.0
1290,2,81,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-10-05,2014,10,5,2430.0
1295,2,87,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-10-07,2014,10,7,2610.0
1393,2,130,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2014-12-31,2014,12,31,3900.0
1480,2,106,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2015-03-12,2015,3,12,3180.0
1526,2,109,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2015-04-23,2015,4,23,3270.0
1530,2,95,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2015-04-25,2015,4,25,2850.0
1601,2,113,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2015-06-27,2015,6,27,3390.0
1750,2,130,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2015-11-06,2015,11,6,3900.0
1826,2,66,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2016-01-10,2016,1,10,1980.0
2048,2,115,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2016-07-07,2016,7,7,3450.0
2152,2,131,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2016-10-07,2016,10,7,3930.0
2170,2,132,0.0,Short-sleeve Seersucker,Both,30,A Shirts Life,Portland,OR,2016-10-16,2016,10,16,3960.0
48,2,49,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2012-02-05,2012,2,5,980.0
80,2,96,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2012-03-07,2012,3,7,1920.0
171,2,53,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2012-05-16,2012,5,16,1060.0
274,2,115,0.150000006,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2012-07-30,2012,7,30,345.0000138
323,2,126,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2012-09-08,2012,9,8,2520.0
411,2,89,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2012-11-16,2012,11,16,1780.0
500,2,30,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2013-01-21,2013,1,21,600.0
521,2,118,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2013-02-05,2013,2,5,2360.0
531,2,29,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2013-02-16,2013,2,16,580.0
532,2,99,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2013-02-18,2013,2,18,1980.0
799,2,63,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2013-10-08,2013,10,8,1260.0
805,2,131,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2013-10-10,2013,10,10,2620.0
837,2,75,0.050000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2013-11-14,2013,11,14,75.00000150000001
870,2,140,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2013-12-13,2013,12,13,2800.0
894,2,83,0.050000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2013-12-31,2013,12,31,83.00000166000001
912,2,37,0.100000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-01-11,2014,1,11,74.00000074
928,2,28,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-01-24,2014,1,24,560.0
937,2,33,0.100000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-01-30,2014,1,30,66.00000066
943,2,143,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-02-03,2014,2,3,2860.0
972,2,114,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-02-16,2014,2,16,2280.0
1031,2,125,0.100000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-04-02,2014,4,2,250.00000250000002
1046,2,39,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-04-16,2014,4,16,780.0
1049,2,146,0.100000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-04-19,2014,4,19,292.00000292000004
1064,2,85,0.100000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-05-02,2014,5,2,170.0000017
1158,2,132,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-07-09,2014,7,9,2640.0
1230,2,79,0.050000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-08-24,2014,8,24,79.00000158
1368,2,115,0.050000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-12-05,2014,12,5,115.0000023
1383,2,77,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2014-12-22,2014,12,22,1540.0
1396,2,86,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2015-01-01,2015,1,1,1720.0
1434,2,87,0.050000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2015-02-03,2015,2,3,87.00000174
1443,2,42,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2015-02-07,2015,2,7,840.0
1516,2,70,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2015-04-14,2015,4,14,1400.0
1646,2,35,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2015-08-08,2015,8,8,700.0
1749,2,139,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2015-11-06,2015,11,6,2780.0
1805,2,57,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2015-12-21,2015,12,21,1140.0
1838,2,131,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-01-20,2016,1,20,2620.0
1870,2,79,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-02-15,2016,2,15,1580.0
1897,2,41,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-03-12,2016,3,12,820.0
1970,2,116,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-05-09,2016,5,9,2320.0
2022,2,128,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-06-16,2016,6,16,2560.0
2053,2,55,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-07-08,2016,7,8,1100.0
2076,2,121,0.050000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-07-30,2016,7,30,121.00000242
2141,2,31,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-09-29,2016,9,29,620.0
2169,2,71,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-10-16,2016,10,16,1420.0
2177,2,67,0.0,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-10-21,2016,10,21,1340.0
2243,2,83,0.050000001,Short-sleeve Mesh,Both,20,A Shirts Life,Portland,OR,2016-12-26,2016,12,26,83.00000166000001
91,2,121,0.100000001,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2012-03-15,2012,3,15,459.80000459800004
336,2,54,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2012-09-15,2012,9,15,2052.0
371,2,72,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2012-10-15,2012,10,15,2736.0
406,2,58,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2012-11-13,2012,11,13,2204.0
524,2,149,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2013-02-07,2013,2,7,5662.0
527,2,71,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2013-02-11,2013,2,11,2698.0
579,2,58,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2013-03-29,2013,3,29,2204.0
666,2,58,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2013-06-20,2013,6,20,2204.0
759,2,72,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2013-09-05,2013,9,5,2736.0
830,2,63,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2013-11-09,2013,11,9,2394.0
842,2,35,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2013-11-17,2013,11,17,1330.0
982,2,68,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2014-02-21,2014,2,21,2584.0
1007,2,135,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2014-03-18,2014,3,18,5130.0
1045,2,78,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2014-04-15,2014,4,15,2964.0
1058,2,72,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2014-04-27,2014,4,27,2736.0
1160,2,86,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2014-07-11,2014,7,11,3268.0
1280,2,62,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2014-09-30,2014,9,30,2356.0
1359,2,101,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2014-11-27,2014,11,27,3838.0
1378,2,107,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2014-12-14,2014,12,14,4066.0
1389,2,73,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2014-12-29,2014,12,29,2774.0
1438,2,149,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2015-02-05,2015,2,5,5662.0
1509,2,40,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2015-04-05,2015,4,5,1520.0
1513,2,75,0.050000001,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2015-04-10,2015,4,10,142.50000285000002
1557,2,26,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2015-05-20,2015,5,20,988.0
1604,2,52,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2015-06-30,2015,6,30,1976.0
1648,2,100,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2015-08-09,2015,8,9,3800.0
1806,2,55,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2015-12-21,2015,12,21,2090.0
1869,2,105,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2016-02-14,2016,2,14,3990.0
1982,2,76,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2016-05-17,2016,5,17,2888.0
2103,2,74,0.050000001,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2016-08-26,2016,8,26,140.600002812
2171,2,100,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2016-10-16,2016,10,16,3800.0
2232,2,118,0.0,Short-sleeve Rib-knit Tunic,Female,38,A Shirts Life,Portland,OR,2016-12-15,2016,12,15,4484.0
10,1,91,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2012-01-08,2012,1,8,2275.0
75,1,68,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2012-03-05,2012,3,5,1700.0
132,1,130,0.050000001,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2012-04-14,2012,4,14,162.50000325000002
176,1,86,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2012-05-19,2012,5,19,2150.0
297,1,71,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2012-08-26,2012,8,26,1775.0
353,1,107,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2012-10-01,2012,10,1,2675.0
391,1,125,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2012-11-02,2012,11,2,3125.0
505,1,97,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2013-01-25,2013,1,25,2425.0
510,1,79,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2013-01-28,2013,1,28,1975.0
526,1,65,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2013-02-10,2013,2,10,1625.0
572,1,61,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2013-03-21,2013,3,21,1525.0
603,1,29,0.100000001,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2013-04-27,2013,4,27,72.500000725
848,1,104,0.050000001,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2013-11-19,2013,11,19,130.00000260000002
941,1,95,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2014-02-01,2014,2,1,2375.0
959,1,90,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2014-02-10,2014,2,10,2250.0
1329,1,101,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2014-11-03,2014,11,3,2525.0
1363,1,61,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2014-12-01,2014,12,1,1525.0
1424,1,106,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2015-01-27,2015,1,27,2650.0
1470,1,76,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2015-03-02,2015,3,2,1900.0
1477,1,67,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2015-03-11,2015,3,11,1675.0
1528,1,140,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2015-04-24,2015,4,24,3500.0
1547,1,137,0.050000001,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2015-05-10,2015,5,10,171.25000342500002
1681,1,90,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2015-09-05,2015,9,5,2250.0
1685,1,53,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2015-09-08,2015,9,8,1325.0
1846,1,149,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2016-01-25,2016,1,25,3725.0
1868,1,101,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2016-02-14,2016,2,14,2525.0
2005,1,34,0.050000001,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2016-06-05,2016,6,5,42.50000085
2009,1,126,0.150000006,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2016-06-07,2016,6,7,472.5000189
2035,1,45,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2016-06-27,2016,6,27,1125.0
2060,1,139,0.0,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2016-07-11,2016,7,11,3475.0
2186,1,130,0.150000006,Long-sleeve Oxford,Male,25,Threads,Seattle,WA,2016-11-04,2016,11,4,487.50001949999995
39,1,110,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2012-01-26,2012,1,26,2970.0
54,1,130,0.100000001,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2012-02-10,2012,2,10,351.00000351
201,1,81,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2012-06-03,2012,6,3,2187.0
210,1,82,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2012-06-10,2012,6,10,2214.0
277,1,79,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2012-08-03,2012,8,3,2133.0
416,1,41,0.100000001,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2012-11-21,2012,11,21,110.700001107
429,1,56,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2012-11-25,2012,11,25,1512.0
733,1,49,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2013-08-16,2013,8,16,1323.0
746,1,132,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2013-08-27,2013,8,27,3564.0
764,1,49,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2013-09-09,2013,9,9,1323.0
823,1,85,0.100000001,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2013-10-31,2013,10,31,229.500002295
873,1,124,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2013-12-15,2013,12,15,3348.0
965,1,92,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2014-02-12,2014,2,12,2484.0
983,1,89,0.050000001,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2014-02-22,2014,2,22,120.150002403
1203,1,135,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2014-08-02,2014,8,2,3645.0
1289,1,90,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2014-10-05,2014,10,5,2430.0
1300,1,74,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2014-10-09,2014,10,9,1998.0
1525,1,90,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2015-04-21,2015,4,21,2430.0
1539,1,101,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2015-04-30,2015,4,30,2727.0
1828,1,125,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2016-01-11,2016,1,11,3375.0
1860,1,143,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2016-02-02,2016,2,2,3861.0
1916,1,147,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2016-03-28,2016,3,28,3969.0
1933,1,42,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2016-04-10,2016,4,10,1134.0
2030,1,55,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2016-06-23,2016,6,23,1485.0
2082,1,121,0.0,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2016-08-04,2016,8,4,3267.0
2190,1,142,0.100000001,Long-sleeve Broadcloth,Female,27,Threads,Seattle,WA,2016-11-08,2016,11,8,383.400003834
65,1,121,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2012-02-21,2012,2,21,3630.0
147,1,150,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2012-04-23,2012,4,23,4500.0
154,1,45,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2012-05-02,2012,5,2,1350.0
306,1,36,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2012-08-31,2012,8,31,1080.0
355,1,145,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2012-10-02,2012,10,2,4350.0
422,1,129,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2012-11-23,2012,11,23,3870.0
467,1,66,0.050000001,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2012-12-26,2012,12,26,99.00000198000001
621,1,63,0.050000001,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2013-05-07,2013,5,7,94.50000189000001
743,1,98,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2013-08-23,2013,8,23,2940.0
761,1,109,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2013-09-07,2013,9,7,3270.0
796,1,81,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2013-10-06,2013,10,6,2430.0
872,1,49,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2013-12-15,2013,12,15,1470.0
888,1,126,0.150000006,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2013-12-27,2013,12,27,567.0000226799999
922,1,31,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2014-01-22,2014,1,22,930.0
1103,1,91,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2014-05-31,2014,5,31,2730.0
1332,1,129,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2014-11-04,2014,11,4,3870.0
1381,1,34,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2014-12-21,2014,12,21,1020.0
1457,1,92,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2015-02-17,2015,2,17,2760.0
1485,1,26,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2015-03-17,2015,3,17,780.0
1607,1,33,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2015-07-01,2015,7,1,990.0
1619,1,62,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2015-07-09,2015,7,9,1860.0
1663,1,72,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2015-08-17,2015,8,17,2160.0
1707,1,145,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2015-09-22,2015,9,22,4350.0
1760,1,106,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2015-11-15,2015,11,15,3180.0
1804,1,80,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2015-12-21,2015,12,21,2400.0
1856,1,144,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2016-01-30,2016,1,30,4320.0
1892,1,147,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2016-03-10,2016,3,10,4410.0
1909,1,112,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2016-03-21,2016,3,21,3360.0
1913,1,132,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2016-03-25,2016,3,25,3960.0
1940,1,57,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2016-04-13,2016,4,13,1710.0
2087,1,88,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2016-08-08,2016,8,8,2640.0
2102,1,95,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2016-08-25,2016,8,25,2850.0
2147,1,80,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2016-10-04,2016,10,4,2400.0
2179,1,87,0.0,Short-sleeve Polo,Both,30,Threads,Seattle,WA,2016-10-24,2016,10,24,2610.0
16,1,103,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-01-15,2012,1,15,2884.0
130,1,110,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-04-11,2012,4,11,3080.0
131,1,25,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-04-14,2012,4,14,700.0
140,1,145,0.100000001,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-04-21,2012,4,21,406.00000406000004
155,1,104,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-05-02,2012,5,2,2912.0
158,1,42,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-05-05,2012,5,5,1176.0
247,1,28,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-07-06,2012,7,6,784.0
252,1,54,0.050000001,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-07-12,2012,7,12,75.600001512
286,1,86,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-08-15,2012,8,15,2408.0
338,1,57,0.050000001,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-09-16,2012,9,16,79.800001596
425,1,114,0.050000001,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-11-24,2012,11,24,159.600003192
469,1,95,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2012-12-30,2012,12,30,2660.0
503,1,110,0.050000001,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2013-01-23,2013,1,23,154.00000308
551,1,107,0.050000001,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2013-03-01,2013,3,1,149.80000299600002
648,1,140,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2013-05-29,2013,5,29,3920.0
816,1,142,0.050000001,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2013-10-24,2013,10,24,198.800003976
923,1,133,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2014-01-22,2014,1,22,3724.0
927,1,123,0.0,Long-sleeve Tunic,Female,28,Threads,Seattle,WA,2014-01-24,2014,1,24,3444.0
